2410.902,3,16,2,2,45,39,2410.902,2440.847054,-29.94505406
2349.819,3,16,2,3,44,38,2349.819,2416.848586,-67.02958588
2339.256,3,16,2,4,44,38,2339.256,2416.848586,-77.59258588
2420.401,3,16,2,5,44,38,2420.401,2440.847054,-20.44605406
2677.393,3,16,2,6,43,38,2677.393,2696.502358,-19.10935845
3147.726,3,16,2,7,42,37,3147.726,3163.240973,-15.51497273
3398.949,3,16,2,8,41,37,3398.949,3494.654379,-95.70537947
3394.971,3,16,2,9,42,38,3394.971,3503.4071,-108.4361001
3343.621,3,16,2,10,46,38,3343.621,3513.004861,-169.3838607
3307.178,3,16,2,11,49,39,3307.178,3508.95189,-201.7738904
3259.928,3,16,2,12,53,40,3259.928,3502.47406,-242.5460597
3222.344,3,16,2,13,56,40,3222.344,3467.113153,-244.7691529
3225.111,3,16,2,14,58,41,3225.111,3391.078696,-165.9676964
3193.488,3,16,2,15,58,42,3193.488,3391.078696,-197.5906964
3152.246,3,16,2,16,60,42,3152.246,3374.632193,-222.3861931
3174.085,3,16,2,17,61,42,3174.085,3391.078696,-216.9936964
3260.788,3,16,2,18,62,43,3260.788,3469.568886,-208.7808856
3405.989,3,16,2,19,60,43,3405.989,3504.929792,-98.94079246
3558.038,3,16,2,20,59,43,3558.038,3586.913274,-28.87527356
3454.022,3,16,2,21,54,46,3454.022,3495.546189,-41.52418877
3230.466,3,16,2,22,51,45,3230.466,3329.349225,-98.88322531
2909.467,3,16,2,23,48,43,2909.467,2973.660739,-64.1937395
2614.912,3,16,2,24,47,43,2614.912,2709.331531,-94.41953069
2415.995,3,17,3,1,47,43,2415.995,2461.203351,-45.20835063
2299.143,3,17,3,2,47,44,2299.143,2400.173846,-101.0308459
2249.745,3,17,3,3,46,44,2249.745,2336.868158,-87.12315769
2250.047,3,17,3,4,45,43,2250.047,2366.17258,-116.1255802
2337.293,3,17,3,5,44,42,2337.293,2417.431658,-80.13865795
2593.709,3,17,3,6,43,41,2593.709,2681.662688,-87.95368849
3079.634,3,17,3,7,42,41,3079.634,3111.061974,-31.42797449
3338.455,3,17,3,8,42,41,3338.455,3372.235202,-33.78020176
3367.263,3,17,3,9,41,41,3367.263,3364.541419,2.721580969
3342.151,3,17,3,10,43,42,3342.151,3332.159274,9.991726101
3307.462,3,17,3,11,45,44,3307.462,3296.956759,10.50524061
3261.86,3,17,3,12,51,46,3261.86,3228.623412,33.23658801
3241.392,3,17,3,13,57,47,3241.392,3198.459361,42.93263874
3285.196,3,17,3,14,63,31,3285.196,3183.386857,101.8091429
3260.069,3,17,3,15,61,26,3260.069,3183.386857,76.68214293
3206.504,3,17,3,16,64,29,3206.504,3177.729974,28.77402583
3256.495,3,17,3,17,60,30,3256.495,3183.462339,73.03266133
3306.803,3,17,3,18,46,40,3306.803,3254.396931,52.40606876
3351.876,3,17,3,19,48,41,3351.876,3391.570692,-39.69469197
3495.909,3,17,3,20,47,40,3495.909,3542.785474,-46.87647373
3458.148,3,17,3,21,47,38,3458.148,3391.570692,66.57730803
3248.37,3,17,3,22,42,39,3248.37,3217.253499,31.1165012
2942.814,3,17,3,23,43,38,2942.814,2925.211466,17.6025345
2648.11,3,17,3,24,43,36,2648.11,2678.680152,-30.57015221
2456.85,3,18,4,1,43,35,2456.85,2424.259069,32.5909314
2348.339,3,18,4,2,41,35,2348.339,2375.917711,-27.57871059
2310.271,3,18,4,3,37,33,2310.271,2382.519881,-72.24888074
2308.455,3,18,4,4,34,32,2308.455,2437.884271,-129.4292711
2386.438,3,18,4,5,33,31,2386.438,2471.996112,-85.55811202
2641.641,3,18,4,6,36,31,2641.641,2669.311703,-27.67070345
3108.07,3,18,4,7,39,30,3108.07,3082.999739,25.07026057
3357.701,3,18,4,8,37,29,3357.701,3364.070414,-6.369414333
3364.806,3,18,4,9,40,29,3364.806,3388.607026,-23.80102635
3336.673,3,18,4,10,45,32,3336.673,3327.420984,9.252016243
3366.409,3,18,4,11,47,30,3366.409,3246.497989,119.9110113
3371.817,3,18,4,12,48,29,3371.817,3200.048796,171.768204
3336.159,3,18,4,13,49,30,3336.159,3173.049031,163.1099687
3326.567,3,18,4,14,50,28,3326.567,3202.496144,124.0708559
3298.764,3,18,4,15,53,29,3298.764,3196.018313,102.7456865
3263.531,3,18,4,16,49,30,3263.531,3175.496379,88.03462061
3248.77,3,18,4,17,50,30,3248.77,3200.048796,48.72120402
3275.587,3,18,4,18,48,27,3275.587,3263.723873,11.86312735
3328.233,3,18,4,19,47,31,3328.233,3323.019362,5.213638151
3474.918,3,18,4,20,44,30,3474.918,3561.640022,-86.72202227
3445.812,3,18,4,21,41,30,3445.812,3466.385731,-20.57373098
3292.689,3,18,4,22,41,26,3292.689,3235.395797,57.29320336
3061.015,3,18,4,23,40,24,3061.015,2968.190607,92.82439347
2804.668,3,18,4,24,37,22,2804.668,2781.033901,23.6340986
2610.292,3,19,5,1,35,22,2610.292,2449.494589,160.7974111
2500.767,3,19,5,2,35,21,2500.767,2390.09232,110.67468
2449.382,3,19,5,3,32,20,2449.382,2389.147118,60.23488221
2444.452,3,19,5,4,31,18,2444.452,2413.306551,31.14544908
2486.938,3,19,5,5,30,14,2486.938,2469.129163,17.80883652
2602.004,3,19,5,6,27,13,2602.004,2672.189201,-70.1852006
2803.499,3,19,5,7,27,13,2803.499,2915.496096,-111.9970959
2993.677,3,19,5,8,27,12,2993.677,3158.874498,-165.1974975
3161.475,3,19,5,9,30,14,3161.475,3248.365016,-86.89001648
3230.631,3,19,5,10,32,9,3230.631,3243.99465,-13.36365019
3213.558,3,19,5,11,35,9,3213.558,3291.523709,-77.96570867
3160.528,3,19,5,12,38,7,3160.528,3267.847865,-107.3198648
3074.617,3,19,5,13,40,5,3074.617,3205.267534,-130.6505336
2986.777,3,19,5,14,43,4,2986.777,3091.695744,-104.9187443
2925.855,3,19,5,15,44,6,2925.855,3053.204741,-127.3497412
2918.665,3,19,5,16,45,5,2918.665,3053.204741,-134.5397412
2951.562,3,19,5,17,44,5,2951.562,3074.690308,-123.1283081
3041.166,3,19,5,18,44,5,3041.166,3102.977288,-61.81128751
3148.798,3,19,5,19,43,6,3148.798,3147.648352,1.149647885
3337.59,3,19,5,20,40,5,3337.59,3440.514449,-102.9244493
3333.107,3,19,5,21,37,7,3333.107,3362.071469,-28.96446864
3221.756,3,19,5,22,35,8,3221.756,3214.063099,7.69290057
3041.621,3,19,5,23,33,9,3041.621,3128.270248,-86.64924807
2836.4,3,19,5,24,32,10,2836.4,2889.342638,-52.94263789
2662.188,3,20,6,1,32,10,2662.188,2712.155211,-49.96721058
2562.152,3,20,6,2,29,10,2562.152,2619.774811,-57.62281061
2516.415,3,20,6,3,28,11,2516.415,2600.72523,-84.31022958
2511.088,3,20,6,4,25,10,2511.088,2626.375072,-115.287072
2540.388,3,20,6,5,27,7,2540.388,2615.120543,-74.73254307
2622.942,3,20,6,6,26,5,2622.942,2780.387519,-157.4455186
2760.763,3,20,6,7,24,6,2760.763,2841.251987,-80.48898713
2905.143,3,20,6,8,23,6,2905.143,2947.121951,-41.97895103
3079.563,3,20,6,9,27,8,3079.563,3084.352324,-4.789324377
3204.687,3,20,6,10,29,7,3204.687,3144.164222,60.52277842
3251.383,3,20,6,11,31,8,3251.383,3191.7077,59.67529988
3257.982,3,20,6,12,33,10,3257.982,3212.525527,45.45647327
3258.165,3,20,6,13,36,11,3258.165,3142.330624,115.8343757
3245.258,3,20,6,14,39,12,3245.258,2992.196028,253.0619722
3222.167,3,20,6,15,38,11,3222.167,2983.914874,238.2521256
3144.07,3,20,6,16,39,11,3144.07,2981.258995,162.8110051
3129.798,3,20,6,17,40,11,3129.798,2996.54433,133.25367
3293.626,3,20,6,18,41,11,3293.626,3145.495059,148.1309413
3473.965,3,20,6,19,42,11,3473.965,3206.087082,267.877918
3631.107,3,20,6,20,40,11,3631.107,3361.455118,269.6518818
3556.887,3,20,6,21,39,11,3556.887,3339.026698,217.8603018
3336.863,3,20,6,22,39,18,3336.863,3206.200438,130.6625622
3062.186,3,20,6,23,37,19,3062.186,3097.004839,-34.818839
2813.618,3,20,6,24,35,22,2813.618,2938.085476,-124.4674763
2640.739,3,21,0,1,32,25,2640.739,2723.748986,-83.009986
2562.856,3,21,0,2,31,26,2562.856,2595.983794,-33.1277944
2532.078,3,21,0,3,30,28,2532.078,2591.415901,-59.33790122
2546.862,3,21,0,4,30,28,2546.862,2591.415901,-44.55390122
2641.841,3,21,0,5,30,27,2641.841,2595.983794,45.8572056
2892.644,3,21,0,6,30,27,2892.644,2795.580487,97.0635128
3294.264,3,21,0,7,30,27,3294.264,3060.008319,234.2556807
3601.121,3,21,0,8,29,27,3601.121,3437.322824,163.7981763
3760.832,3,21,0,9,30,27,3760.832,3682.688604,78.1433962
3766.725,3,21,0,10,30,27,3766.725,3765.723833,1.001167439
3705.508,3,21,0,11,31,27,3705.508,3767.216205,-61.70820536
3622.292,3,21,0,12,35,28,3622.292,3729.476046,-107.1840462
3539.871,3,21,0,13,37,29,3539.871,3697.803271,-157.9322711
3489.43,3,21,0,14,41,31,3489.43,3651.973194,-162.5431938
3395.472,3,21,0,15,47,18,3395.472,3604.095531,-208.6235312
3321.847,3,21,0,16,48,10,3321.847,3576.389855,-254.5428548
3354.714,3,21,0,17,49,9,3354.714,3610.990658,-256.2766577
3480.162,3,21,0,18,47,11,3480.162,3638.54395,-158.3819505
3598.652,3,21,0,19,44,11,3598.652,3746.780955,-148.1289547
3792.237,3,21,0,20,41,13,3792.237,3775.186553,17.0504473
3752.257,3,21,0,21,38,16,3752.257,3824.393945,-72.13694517
3526.791,3,21,0,22,37,18,3526.791,3695.804863,-169.0138631
3205.13,3,21,0,23,36,19,3205.13,3426.924067,-221.7940674
2911.76,3,21,0,24,35,18,2911.76,3028.490085,-116.7300848
2722.218,3,22,1,1,34,19,2722.218,2668.898074,53.31992615
2631.127,3,22,1,2,34,20,2631.127,2588.826232,42.30076833
2592.762,3,22,1,3,34,20,2592.762,2588.826232,3.935768332
2602.255,3,22,1,4,34,16,2602.255,2604.317418,-2.062418215
2694.679,3,22,1,5,33,15,2694.679,2660.754883,33.92411736
2978.105,3,22,1,6,31,15,2978.105,2957.060716,21.0442841
3457.376,3,22,1,7,30,15,3457.376,3370.316152,87.0598475
3690.714,3,22,1,8,30,15,3690.714,3709.692952,-18.97895189
3655.446,3,22,1,9,33,15,3655.446,3778.653157,-123.2071575
3579.141,3,22,1,10,36,15,3579.141,3756.493807,-177.3528066
3518.901,3,22,1,11,38,14,3518.901,3711.501278,-192.6002783
3456.992,3,22,1,12,41,15,3456.992,3608.557642,-151.5656422
3381.809,3,22,1,13,44,14,3381.809,3599.692512,-217.8835123
3333.223,3,22,1,14,46,13,3333.223,3536.62473,-203.4017296
3268.556,3,22,1,15,49,15,3268.556,3435.011174,-166.4551745
3227.407,3,22,1,16,49,16,3227.407,3318.060391,-90.6533905
3257.866,3,22,1,17,51,19,3257.866,3410.65877,-152.79277
3355.803,3,22,1,18,52,19,3355.803,3478.024843,-122.2218429
3473.043,3,22,1,19,52,18,3473.043,3558.830943,-85.78794325
3670.36,3,22,1,20,50,18,3670.36,3717.216462,-46.85646194
3636.266,3,22,1,21,45,25,3636.266,3676.26062,-39.99462044
3410.409,3,22,1,22,43,28,3410.409,3498.553231,-88.14423091
3071.644,3,22,1,23,42,31,3071.644,3203.296219,-131.6522186
2762.297,3,22,1,24,42,33,2762.297,2918.682729,-156.3857291
2567.712,3,23,2,1,43,34,2567.712,2605.793513,-38.08151258
2449.705,3,23,2,2,45,35,2449.705,2535.303792,-85.59879188
2389.693,3,23,2,3,46,35,2389.693,2505.999369,-116.3063694
2376.418,3,23,2,4,46,35,2376.418,2505.999369,-129.5813694
2454.816,3,23,2,5,46,33,2454.816,2568.345899,-113.5298988
2709.695,3,23,2,6,47,32,2709.695,2843.239336,-133.5443359
3188.815,3,23,2,7,47,32,3188.815,3276.962454,-88.14745389
3463.958,3,23,2,8,47,32,3463.958,3536.930917,-72.97291733
3494.872,3,23,2,9,47,32,3494.872,3517.489914,-22.61791381
3477.282,3,23,2,10,46,36,3477.282,3503.621257,-26.339257
3466.382,3,23,2,11,49,35,3466.382,3469.029811,-2.647810579
3436.414,3,23,2,12,52,34,3436.414,3391.078696,45.33530358
3369.363,3,23,2,13,56,34,3369.363,3374.632193,-5.269193065
3326.407,3,23,2,14,59,33,3326.407,3275.555983,50.85101705
3252.579,3,23,2,15,61,32,3252.579,3237.06498,15.5140202
3198.925,3,23,2,16,64,32,3198.925,3216.241069,-17.31606877
3222.189,3,23,2,17,65,33,3222.189,3246.405119,-24.21611949
3292.92,3,23,2,18,65,33,3292.92,3386.428065,-93.50806547
3349.804,3,23,2,19,63,35,3349.804,3441.998266,-92.19426595
3504.262,3,23,2,20,60,35,3504.262,3632.485448,-128.2234477
3467.314,3,23,2,21,57,35,3467.314,3577.453089,-110.1390889
3242.626,3,23,2,22,54,36,3242.626,3345.795729,-103.1697287
2906.292,3,23,2,23,50,35,2906.292,3052.735903,-146.443903
2620.132,3,23,2,24,48,34,2620.132,2734.053606,-113.9216065
2427.083,3,24,3,1,46,33,2427.083,2484.257565,-57.174565
2327.38,3,24,3,2,45,33,2327.38,2429.478268,-102.0982684
2281.436,3,24,3,3,43,32,2281.436,2421.999551,-140.5635511
2284.059,3,24,3,4,43,31,2284.059,2421.999551,-137.9405511
2364.896,3,24,3,5,42,31,2364.896,2452.942823,-88.04682268
2624.096,3,24,3,6,41,31,2624.096,2717.173853,-93.07785321
3093.607,3,24,3,7,39,30,3093.607,3129.09451,-35.48750993
3345.004,3,24,3,8,37,29,3345.004,3466.837045,-121.8330451
3379.671,3,24,3,9,40,29,3379.671,3508.138836,-128.4678358
3335.2,3,24,3,10,44,28,3335.2,3467.744481,-132.544481
3327.613,3,24,3,11,45,27,3327.613,3476.015814,-148.4028139
3308.293,3,24,3,12,48,26,3308.293,3389.114959,-80.82195925
3261.162,3,24,3,13,49,26,3261.162,3352.08511,-90.92311025
3238.58,3,24,3,14,51,27,3238.58,3246.531069,-7.951069492
3189.069,3,24,3,15,53,29,3189.069,3208.040066,-18.97106634
3145.585,3,24,3,16,54,30,3145.585,3177.876016,-32.29101561
3163.547,3,24,3,17,55,33,3163.547,3177.876016,-14.32901561
3242.651,3,24,3,18,52,33,3242.651,3228.370373,14.28062707
3355.774,3,24,3,19,48,33,3355.774,3330.103469,25.67053145
3508.519,3,24,3,20,45,32,3508.519,3574.204825,-65.68582517
3481.166,3,24,3,21,42,33,3481.166,3537.006179,-55.84017869
3294.745,3,24,3,22,42,33,3294.745,3238.292359,56.4526413
2998.723,3,24,3,23,40,34,2998.723,2957.618544,41.10445614
2714.92,3,24,3,24,39,34,2714.92,2772.447946,-57.52794563
2506.783,3,25,4,1,39,34,2506.783,2501.88338,4.899620078
2386.061,3,25,4,2,38,35,2386.061,2424.293189,-38.23218919
2320.158,3,25,4,3,38,36,2320.158,2401.500005,-81.34200452
2296.689,3,25,4,4,38,36,2296.689,2401.500005,-104.8110045
2336.71,3,25,4,5,38,37,2336.71,2439.868686,-103.1586863
2488.9,3,25,4,6,38,36,2488.9,2694.478109,-205.5781088
2742.354,3,25,4,7,38,36,2742.354,3102.867354,-360.5133545
2964.985,3,25,4,8,37,36,2964.985,3371.557757,-406.5727571
3177.472,3,25,4,9,37,36,3177.472,3421.58714,-244.1151395
3310.638,3,25,4,10,38,36,3310.638,3411.533852,-100.8958516
3371.137,3,25,4,11,39,37,3371.137,3374.125189,-2.988188606
3351.384,3,25,4,12,40,38,3351.384,3325.535474,25.8485263
3306.366,3,25,4,13,41,40,3306.366,3265.864993,40.50100675
3266.079,3,25,4,14,43,41,3266.079,3216.897023,49.18197656
3146.883,3,25,4,15,45,42,3146.883,3201.900001,-55.01700085
3074.188,3,25,4,16,49,45,3074.188,3160.499357,-86.3113568
3095.602,3,25,4,17,53,48,3095.602,3154.021526,-58.41952615
3157.966,3,25,4,18,55,49,3157.966,3171.474281,-13.50828146
3179.75,3,25,4,19,55,43,3179.75,3336.041259,-156.2912594
3255.347,3,25,4,20,54,39,3255.347,3493.86263,-238.5156295
3216.182,3,25,4,21,51,36,3216.182,3444.347165,-228.1651653
3067.942,3,25,4,22,46,33,3067.942,3189.356985,-121.4149852
2853.502,3,25,4,23,43,30,2853.502,2958.098913,-104.5969127
2629.768,3,25,4,24,40,29,2629.768,2777.485528,-147.7175277
2453.021,3,26,5,1,38,27,2453.021,2452.114276,0.906724122
2349.063,3,26,5,2,36,27,2349.063,2420.278657,-71.21565663
2300.235,3,26,5,3,36,26,2300.235,2339.937404,-39.70240404
2289.338,3,26,5,4,36,27,2289.338,2310.89291,-21.55490959
2318.042,3,26,5,5,37,27,2318.042,2318.112094,-0.070093535
2408.284,3,26,5,6,38,28,2408.284,2378.079564,30.20443616
2574.376,3,26,5,7,38,28,2574.376,2622.348793,-47.97279288
2767.09,3,26,5,8,38,26,2767.09,2832.363752,-65.2737521
3013.138,3,26,5,9,38,26,3013.138,2961.039389,52.09861091
3176.032,3,26,5,10,38,25,3176.032,3071.104332,104.9276685
3213.152,3,26,5,11,39,26,3213.152,3198.68195,14.47005034
3192.12,3,26,5,12,41,27,3192.12,3108.518394,83.60160624
3120.459,3,26,5,13,43,27,3120.459,3035.296768,85.16223171
3011.935,3,26,5,14,44,28,3011.935,2996.805765,15.12923486
2891.072,3,26,5,15,47,29,2891.072,2913.483145,-22.41114476
2811.341,3,26,5,16,50,30,2811.341,2872.6561,-61.31510031
2832.671,3,26,5,17,50,31,2832.671,2895.790797,-63.11979713
2918.846,3,26,5,18,51,31,2918.846,2948.995689,-30.14968885
3025.45,3,26,5,19,51,31,3025.45,2955.17575,70.2742497
3214.538,3,26,5,20,49,31,3214.538,3056.679839,157.8581615
3254.062,3,26,5,21,46,31,3254.062,3046.52003,207.5419703
3141.312,3,26,5,22,43,34,3141.312,2968.863318,172.4486817
2940.292,3,26,5,23,40,33,2940.292,2838.191734,102.1002659
2707.543,3,26,5,24,38,31,2707.543,2678.219245,29.32375466
2506.639,3,27,6,1,36,31,2506.639,2440.798751,65.84024873
2383.948,3,27,6,2,37,31,2383.948,2350.246984,33.70101553
2314.917,3,27,6,3,34,31,2314.917,2374.139488,-59.22248848
2283.762,3,27,6,4,32,29,2283.762,2367.338967,-83.57696652
2288.851,3,27,6,5,34,31,2288.851,2375.723929,-86.87292887
2348.265,3,27,6,6,36,32,2348.265,2401.269032,-53.00403217
2473.875,3,27,6,7,37,33,2473.875,2510.117818,-36.24281844
2659.124,3,27,6,8,37,33,2659.124,2781.149877,-122.0258766
2919.02,3,27,6,9,38,33,2919.02,2876.738117,42.28188318
3114.621,3,27,6,10,39,33,3114.621,2988.924114,125.6968861
3166.053,3,27,6,11,39,33,3166.053,3060.840959,105.2120407
3094.098,3,27,6,12,40,33,3094.098,3055.949118,38.14888202
2954.205,3,27,6,13,41,33,2954.205,3017.32527,-63.12026998
2789.058,3,27,6,14,42,34,2789.058,2952.453413,-163.3954128
2649.857,3,27,6,15,46,34,2649.857,2831.192474,-181.3354737
2583.164,3,27,6,16,50,34,2583.164,2782.736878,-199.5728782
2594.359,3,27,6,17,53,34,2594.359,2836.430942,-242.0719415
2686.924,3,27,6,18,54,34,2686.924,2961.519878,-274.5958775
2818.96,3,27,6,19,53,34,2818.96,2999.241342,-180.2813421
3107.222,3,27,6,20,51,34,3107.222,3079.110222,28.11177813
3191.88,3,27,6,21,48,34,3191.88,3112.587817,79.29218277
3046.883,3,27,6,22,44,33,3046.883,3095.550036,-48.66703631
2801.482,3,27,6,23,41,33,2801.482,2940.219762,-138.737762
2554.916,3,27,6,24,39,32,2554.916,2770.448196,-215.5321958
2391.144,3,28,0,1,39,32,2391.144,2465.60795,-74.46395003
2306.726,3,28,0,2,39,33,2306.726,2449.153876,-142.4278763
2259.916,3,28,0,3,39,33,2259.916,2393.326905,-133.4109054
2262.335,3,28,0,4,39,33,2262.335,2378.012438,-115.677438
2354.92,3,28,0,5,40,33,2354.92,2382.580331,-27.66033115
2621.899,3,28,0,6,40,33,2621.899,2541.054027,80.84497306
3098.344,3,28,0,7,39,34,3098.344,2814.635382,283.7086181
3428.287,3,28,0,8,38,35,3428.287,3213.559939,214.7270609
3554.522,3,28,0,9,38,36,3554.522,3421.824237,132.6977629
3620.779,3,28,0,10,38,37,3620.779,3678.636212,-57.85721197
3693.922,3,28,0,11,39,37,3693.922,3679.872351,14.0496494
3723.39,3,28,0,12,40,38,3723.39,3618.645357,104.7446429
3680.342,3,28,0,13,41,39,3680.342,3363.022588,317.319412
3637.818,3,28,0,14,42,39,3637.818,3222.846224,414.971776
3563.007,3,28,0,15,42,40,3563.007,3098.17419,464.8328099
3479.302,3,28,0,16,42,40,3479.302,2981.377754,497.9242461
3459.951,3,28,0,17,44,41,3459.951,3028.073828,431.8771716
3480.102,3,28,0,18,45,40,3480.102,3108.547925,371.5540748
3533.913,3,28,0,19,45,41,3533.913,3297.86494,236.0480597
3680.068,3,28,0,20,45,42,3680.068,3589.102154,90.96584577
3638.29,3,28,0,21,44,41,3638.29,3654.705372,-16.4153717
3408.469,3,28,0,22,42,40,3408.469,3515.092779,-106.6237785
3066.89,3,28,0,23,49,36,3066.89,2994.623305,72.26669471
2751.442,3,28,0,24,48,33,2751.442,2643.810737,107.631263
2557.146,3,29,1,1,45,34,2557.146,2434.123205,123.0227949
2457.968,3,29,1,2,45,30,2457.968,2374.720936,83.24706386
2414.757,3,29,1,3,43,30,2414.757,2340.609095,74.14790473
2413.45,3,29,1,4,43,29,2413.45,2340.609095,72.84090473
2497.749,3,29,1,5,43,28,2497.749,2374.720936,123.0280639
2761.928,3,29,1,6,42,28,2761.928,2665.099101,96.8288995
3229.658,3,29,1,7,41,27,3229.658,3180.451042,49.20695754
3464.266,3,29,1,8,40,27,3464.266,3462.173209,2.092791373
3463.609,3,29,1,9,42,28,3463.609,3564.268752,-100.6597516
3424.99,3,29,1,10,43,28,3424.99,3575.026376,-150.0363759
3393.565,3,29,1,11,42,27,3393.565,3666.001197,-272.4361969
3349.876,3,29,1,12,44,26,3349.876,3645.568276,-295.6922761
3297.511,3,29,1,13,46,25,3297.511,3594.300607,-296.7896067
3260.748,3,29,1,14,47,24,3260.748,3545.609037,-284.8610373
3207.103,3,29,1,15,48,22,3207.103,3524.926108,-317.8231078
3170.703,3,29,1,16,48,20,3170.703,3466.555754,-295.8527542
3218.724,3,29,1,17,48,18,3218.724,3482.046941,-263.3229408
3316.419,3,29,1,18,47,16,3316.419,3484.502673,-168.0836735
3423.329,3,29,1,19,46,16,3423.329,3528.913249,-105.584249
3624.135,3,29,1,20,44,16,3624.135,3659.337497,-35.20249694
3657.518,3,29,1,21,41,16,3657.518,3646.047121,11.47087857
3437.498,3,29,1,22,41,15,3437.498,3451.178904,-13.68090357
3109.565,3,29,1,23,40,15,3109.565,3180.528431,-70.96343099
2813.104,3,29,1,24,39,15,2813.104,2819.382151,-6.278150788
2630.013,3,30,2,1,38,14,2630.013,2552.711076,77.30192383
2533.514,3,30,2,2,34,14,2533.514,2551.431105,-17.91710465
2497.675,3,30,2,3,34,14,2497.675,2546.86757,-49.19256983
2510.956,3,30,2,4,32,15,2510.956,2553.797075,-42.8410749
2610.292,3,30,2,5,29,16,2610.292,2600.189458,10.10254168
2899.518,3,30,2,6,31,16,2899.518,2851.281228,48.23677211
3382.802,3,30,2,7,31,16,3382.802,3273.473117,109.3288826
3612.065,3,30,2,8,30,17,3612.065,3611.103019,0.961981277
3559.385,3,30,2,9,38,18,3559.385,3526.497592,32.88740785
3465.111,3,30,2,10,40,18,3465.111,3482.774118,-17.66311836
3408.254,3,30,2,11,44,15,3408.254,3435.038228,-26.78422806
3347.073,3,30,2,12,47,17,3347.073,3348.778421,-1.7054205
3270.938,3,30,2,13,51,15,3270.938,3252.556166,18.38183365
3223.712,3,30,2,14,54,17,3223.712,3252.556166,-28.84416635
3172.412,3,30,2,15,57,16,3172.412,3222.392116,-49.98011562
3135.665,3,30,2,16,58,15,3135.665,3207.395093,-71.73009302
3172.755,3,30,2,17,58,18,3172.755,3222.392116,-49.63711562
3267.883,3,30,2,18,57,17,3267.883,3293.502902,-25.61990221
3358.122,3,30,2,19,53,18,3358.122,3409.025616,-50.90361568
3579.451,3,30,2,20,49,19,3579.451,3541.741328,37.70967157
3594.044,3,30,2,21,46,24,3594.044,3582.467485,11.57651505
3365.007,3,30,2,22,44,27,3365.007,3395.717713,-30.71071326
3039.405,3,30,2,23,42,29,3039.405,3118.667766,-79.26276622
2733.898,3,30,2,24,42,30,2733.898,2807.360123,-73.46212345
2536.335,3,31,3,1,42,30,2536.335,2577.888509,-41.55350913
2431.31,3,31,3,2,44,30,2431.31,2482.364582,-51.05458195
2377.357,3,31,3,3,44,30,2377.357,2441.430126,-64.07312613
2371.586,3,31,3,4,44,30,2371.586,2470.317972,-98.73197152
2447.599,3,31,3,5,44,31,2447.599,2531.323329,-83.72432913
2706.791,3,31,3,6,45,31,2706.791,2777.543363,-70.75236315
3155.87,3,31,3,7,45,32,3155.87,3250.320289,-94.45028899
3373.741,3,31,3,8,45,34,3373.741,3496.359294,-122.618294
3350.231,3,31,3,9,47,37,3350.231,3468.29124,-118.0602396
3319.64,3,31,3,10,53,40,3319.64,3422.829633,-103.1896326
3313.368,3,31,3,11,60,44,3313.368,3382.637129,-69.26912861
3311.598,3,31,3,12,63,44,3311.598,3318.367835,-6.769835499
3252.876,3,31,3,13,68,45,3252.876,3246.507188,6.368812339
3241.914,3,31,3,14,69,45,3241.914,3229.377721,12.53627938
3184.475,3,31,3,15,69,45,3184.475,3232.504177,-48.0291771
3179.658,3,31,3,16,71,46,3179.658,3253.370154,-73.71215361
3198.879,3,31,3,17,70,46,3198.879,3223.930439,-25.0514395
3245.781,3,31,3,18,68,46,3245.781,3221.096112,24.68488802
3279.788,3,31,3,19,65,46,3279.788,3357.403152,-77.61515201
3438.522,3,31,3,20,63,47,3438.522,3518.433069,-79.9110692
3431.238,3,31,3,21,61,47,3431.238,3513.871896,-82.63389625
3208.075,3,31,3,22,60,49,3208.075,3311.066992,-102.9919918
2881.567,3,31,3,23,59,49,2881.567,3027.975839,-146.4088389
2581.632,3,31,3,24,60,52,2581.632,2709.702442,-128.0704423
2375.401,4,1,4,1,61,55,2375.401,2469.068665,-93.66766481
2256.36,4,1,4,2,61,57,2256.36,2433.373169,-177.0131686
2189.023,4,1,4,3,60,58,2189.023,2421.326558,-232.3035581
2171.088,4,1,4,4,60,58,2171.088,2421.326558,-250.2385581
2234.122,4,1,4,5,60,58,2234.122,2425.894451,-191.7724513
2459.545,4,1,4,6,60,58,2459.545,2666.86925,-207.3242498
2892.887,4,1,4,7,59,58,2892.887,3064.3891,-171.5020997
3182.122,4,1,4,8,59,57,3182.122,3330.642132,-148.5201316
3307.026,4,1,4,9,60,57,3307.026,3305.56186,1.464139907
3370.378,4,1,4,10,60,57,3370.378,3281.844911,88.53308881
3414.44,4,1,4,11,60,58,3414.44,3307.829854,106.6101464
3435.312,4,1,4,12,61,58,3435.312,3307.829854,127.4821464
3408.397,4,1,4,13,61,58,3408.397,3269.33885,139.0581495
3376.79,4,1,4,14,61,58,3376.79,3242.339086,134.4509142
3284.678,4,1,4,15,65,59,3284.678,3221.004588,63.67341238
3221.2,4,1,4,16,66,59,3221.2,3221.004588,0.195412376
3214.811,4,1,4,17,70,59,3214.811,3304.417287,-89.60628679
3222.936,4,1,4,18,67,58,3222.936,3233.057462,-10.12146179
3259.055,4,1,4,19,64,56,3259.055,3237.932929,21.12207061
3370.108,4,1,4,20,63,57,3370.108,3446.391645,-76.28364547
3315.53,4,1,4,21,61,57,3315.53,3446.391645,-130.8616455
